Genus, V1, V2, V3, V4, V5, V6, V7, V8, V9
Phaeodactylibacter,3.7899756926428843e-07,0.006389176092618279,0.20582653695430836,0.7877719976132851,1.1130612747763042e-07,1.1896931551409735e-07,1.2091586532614292e-07,1.5367903345698164e-06,1.0013689688092997e-05
Azoarcus,6.557266072156529e-07,5.02684653793997e-05,0.05356154341971472,0.9463840674490682,1.7267151276352786e-06,6.734836019603796e-07,2.51859749659662e-07,5.174554737199298e-07,2.736187776973511e-07
Paludibacter,1.8976826030307702e-07,1.31388209152427e-06,0.0011858331043157714,0.998802161518689,8.043749397155137e-08,8.033729023197096e-08,3.249425919125174e-06,6.697051985714761e-06,3.9361234072555853e-07
Desulfosporosinus,3.1764471175263013e-06,0.00035436048219809766,0.03482216179969852,0.9146410298390105,0.05010525415897289,1.350624105944017e-05,7.84747337762133e-06,3.162153746297382e-05,2.0943414094612735e-05
Fusicatenibacter,1.8423653437862466e-09,2.463652629416648e-07,0.04910778482355305,0.9508916393922991,2.0101600920897553e-07,4.303449375631611e-08,5.716968244587325e-08,2.4480095451909563e-08,1.8344967330473257e-09
Erysipelatoclostridium,3.565651176996009e-06,0.030960512423363003,0.19715174076002723,0.771848665056701,2.5231154355062318e-05,4.265620609589865e-06,1.7717553173885905e-06,3.0730699315151012e-06,9.01282390049264e-07
Nitrospina,6.546637985610243e-07,0.014592446750341768,0.00036724920625380537,0.9842710214365894,0.0005971535775230168,4.555727738389721e-05,1.4428163816502318e-05,6.777789465290544e-05,4.3651660609530565e-05
[Eubacterium] ventriosum group,1.8206690994117402e-08,5.617601993980815e-07,0.010358789921400657,0.9896390892569095,1.2244453668932495e-06,4.4093389892549756e-08,2.449901877367958e-07,2.6007330968711674e-08,1.2605392067413376e-09
NS4 marine group,1.1170372513507636e-07,3.131542057042743e-07,7.744847684574717e-06,0.9999894974856615,6.860960387690879e-07,9.777972964535867e-08,1.6524271129749754e-07,1.0815530977300136e-06,2.903948884104852e-07
Occallatibacter,2.8967990643969646e-05,7.306665078134824e-05,0.0005332685270550967,0.9988078553518116,0.00023835771755695932,8.44645362391521e-05,4.899277143810325e-05,0.00014580796649954454,3.794316957933151e-05
Planococcus,1.222205275580229e-07,6.769122171257718e-07,0.028591514999031297,0.9714067239884865,6.727727395629322e-07,2.05256033479666e-08,2.4704833354257807e-08,1.98933439116282e-07,4.216679832048199e-08
Gordonia,4.001485623769037e-08,4.961322927201123e-08,2.1158635199954856e-05,0.9999784294784619,1.8169088222890133e-08,2.595261476841854e-08,1.4351117315368225e-08,2.494137690705345e-07,1.3787672933218692e-08
Fretibacterium,2.520412531514145e-07,1.2070448930218839e-06,0.00022127289197680002,0.9997488355332185,1.9204758018288046e-05,5.74094254367354e-06,1.9528214781981455e-06,1.233482255264141e-06,2.7536941288792065e-07
Marvinbryantia,1.0816111228881623e-08,6.094308605638117e-07,0.0690382238303808,0.9309609405198651,6.85275670330539e-08,1.3373365051200652e-08,1.0025891029417947e-07,3.284176668083709e-08,3.5462662011004075e-10
Crossiella,1.2119956890556928e-06,8.657884831362916e-06,0.027157472608101106,0.9727762259302043,1.5084964245241087e-05,2.397523732712699e-05,1.135577304848716e-05,5.709630800233101e-06,1.8597996468308922e-07
Succiniclasticum,1.6759507115156476e-08,4.669589501224633e-05,0.08821794520896604,0.911730695093759,1.1488392620246332e-06,2.267428334745941e-06,4.5964807684847616e-07,6.83850922001171e-07,8.62292630374075e-08
Lachnospiraceae UCG-006,4.6011314370142666e-08,4.2610588560627765e-07,0.024088817790022816,0.9759012271660313,2.9824643375557264e-06,5.462158272334191e-06,4.961683239511011e-07,5.368173782664796e-07,5.490915406518827e-10
Solirubrobacter,2.109044664498609e-06,1.4864869926084097e-05,0.0010359899461488784,0.9988060221995787,3.894364008131278e-06,5.075896486587366e-06,4.3145506259059095e-06,0.00012606976863185993,1.5524971538595541e-06
Magnetococcus,4.5894967338646046e-05,0.04998371118682512,0.7765200692713113,0.17198399019472813,0.0001773635764679996,0.0005119570403556468,0.0004799437619414259,0.0001930130306302186,9.984623513489827e-05
Halobacillus,1.621480788378849e-06,3.480130911465777e-05,0.007433447320004976,0.9924596352445754,6.772859537869594e-06,2.6169221640505647e-06,4.963427445981346e-05,4.4664347826935865e-06,6.9340434789021e-06
Polaromonas,3.785041983777793e-07,2.0174114501188648e-05,0.23467411576035155,0.7653038119156673,3.983080151934643e-07,1.1816355137194597e-07,4.5589264631182555e-07,3.7341042239673933e-07,1.4713626207464917e-07
Candidatus Soleaferrea,3.42231338053925e-05,1.9169626794432653e-05,0.37959997678543184,0.6203191756049156,1.4675366205091742e-05,1.0408369858213309e-06,3.4030909376963184e-06,8.068751167274186e-06,1.9795682295840155e-07
Formosa,9.022243345243968e-08,1.1735410173662685e-07,6.533507411087252e-05,0.9999323672611897,3.0206584317616577e-07,3.073331808506434e-07,6.115281703958258e-08,5.379779926958087e-07,8.750254245556974e-07
[Ruminococcus] gnavus group,1.2956210938412525e-09,5.5924160932080875e-08,0.04698425835731492,0.9530155926530698,5.6043957854945596e-08,5.0354099965008425e-09,2.7612384218822646e-08,2.8018379614211653e-09,2.243920471718985e-10
Acidibacter,5.633065226702419e-06,0.7962340279847125,0.20243518165561103,0.0013114738860943048,3.818357394371673e-06,1.2596579473943533e-06,1.5358818727396322e-06,3.834867725924263e-06,2.0040078307989863e-06
C1-B045,4.713061276649487e-05,0.04840920737413828,0.9470838333868536,0.004281985650965401,6.067334855668932e-05,1.1972290162749849e-05,1.206021220387696e-05,8.679306005647201e-05,5.181216035047933e-06
Dolosigranulum,1.6127931339651573e-07,0.0006107722884662459,7.705386712110023e-05,0.9993096693793087,7.796825761163917e-07,1.3837215877104632e-07,1.8266368116811395e-07,1.2284562748055541e-06,9.31535201001375e-10
Terrisporobacter,6.450620911860602e-10,3.8196151678671505e-07,5.5538114256777666e-05,0.9999439671548478,5.263928970402306e-09,1.3033283307975877e-09,1.2670015215146509e-09,8.373739016435396e-08,2.0508515099560226e-08
Gallionella,1.658300804141011e-05,0.000123047461144256,0.036070184277773074,0.9637829978656155,9.009117747005212e-07,2.60728403065441e-07,3.901419887639199e-07,3.7633405656618925e-07,4.986306039153586e-06
Desulfuromonas,2.3206808286578227e-06,9.011843611641509e-06,0.032988858316217694,0.9669536315555243,1.896691172143069e-05,8.917750050921393e-06,2.3613289504752705e-06,2.5755335258035197e-06,1.3286589920431038e-05
[Eubacterium] ruminantium group,1.611460533683413e-07,3.631516092131716e-05,0.032664353700318845,0.9672981036260977,8.793657735251094e-08,7.516836179380929e-08,7.948210077547926e-07,9.460278645347684e-08,1.3198609214294186e-08
Desulforhopalus,1.1118789351535309e-06,9.806368742714686e-06,3.525117462493942e-05,0.9993188225985216,3.3521641687021654e-05,3.895467223697649e-05,4.877392610273724e-06,1.3560159860467824e-05,0.0005439853929142094
Erysipelotrichaceae UCG-004,1.3160694137217807e-05,2.276179221884347e-05,0.0601071428486866,0.9395455041109613,8.438311691277655e-05,5.0687150864888586e-05,6.682725733576258e-06,0.00011656581495191119,5.129027692283416e-05
Methanospirillum,5.615899581357893e-07,0.1665140401485941,0.00021007261906688316,0.833257671477856,1.0708182190111455e-05,1.1671461297919035e-06,1.0643042607212948e-06,3.454257431024293e-07,4.359322741096717e-06
Ensifer,6.731914497931582e-05,0.00020792916328304714,0.0008699289599256373,0.9983450261873432,0.00010656704887371393,6.441300839441741e-05,0.00016348326029730256,0.00011956685051647244,3.3737992326027406e-05
Coprothermobacter,9.292031099525197e-07,4.40872432070378e-06,0.04965416681229809,0.9503128582491801,8.756082798412162e-06,2.269714286876336e-06,2.0526935870985747e-06,1.3138161684924193e-05,1.3290616692970058e-06
Morganella,4.385625285848694e-05,0.057854533055882465,0.1819428739864781,0.760158087257171,9.278877590423678e-08,9.739952778817872e-08,1.2276306487021234e-07,1.4433636872266878e-07,1.2961821731182277e-07
Sva0081 sediment group,4.406488719624528e-06,8.547363159384634e-06,0.0004066547020559947,0.999026271432792,0.0004829731599129925,3.864837400956249e-05,2.0268423671293655e-05,5.6061177979852675e-06,6.276711857614388e-06
[Desulfobacterium] catecholicum group,3.7088694519186085e-06,2.4451055068611018e-05,8.707438360666562e-05,0.9995173673252591,4.550616391537745e-05,0.00019484248623082305,7.080437652285557e-06,4.136090612215318e-05,7.84226468411926e-05
Maribacter,1.3083506894408574e-06,3.3870748750322653e-06,0.00035089873333166594,0.99964387671735,9.673103104872157e-08,4.7462556281014917e-08,2.772756933452494e-08,1.025515657424244e-07,2.515818772425796e-07
Rhodoplanes,1.8462018084129768e-06,1.777371770538397e-05,0.0001946785527430465,0.9997413614064524,4.66623201148364e-06,4.545311001787044e-06,1.1929028731927032e-05,1.9108431430988547e-05,3.887666063405065e-06
[Eubacterium] oxidoreducens group,5.103628117724235e-06,5.2043715594862964e-05,0.12060907344044262,0.879273615370973,6.616716440196594e-06,5.508053005923578e-06,4.484744688300573e-05,3.0247477573694223e-06,1.4433784739631103e-07
Leptolinea,1.2533982209276183e-07,8.245941440597653e-06,0.10246762502961014,0.8975008390227307,1.970319241719855e-06,4.064108933847495e-07,8.88990122650199e-07,1.9839987771030213e-05,4.0134741649058526e-08
Romboutsia,5.204233361638755e-09,6.871167532351391e-08,0.0313265150250741,0.9686729691804615,6.952964498233728e-08,2.6913282543429146e-08,2.5851730885445824e-08,2.477702017110829e-07,7.140807546401886e-08
Lewinella,6.3574130876687885e-06,1.9912713413552102e-05,0.2800419718080758,0.7199245331450257,2.6576810302098537e-06,9.95425140076042e-07,1.42630767596289e-07,2.2690402971880942e-07,3.1805060219765185e-06
endosymbionts,2.246656544432116e-05,0.1533212236774518,0.8063623646424275,0.0402268127050651,3.5813233586769384e-05,1.5664346489196988e-05,2.5338936154627e-06,6.070500511833382e-06,6.353761427856137e-06
Coprococcus 3,1.738659859304553e-08,3.523299227457851e-07,0.027399308237013986,0.9725864582266602,4.4304946019993765e-06,1.2789879953546164e-06,8.051604807777834e-06,1.0154387032846477e-07,9.261374689168358e-10
Herbaspirillum,2.0934843720610046e-06,1.209418759581587e-05,0.04717729864812504,0.9528060084342027,4.968614045777859e-07,9.502167755758965e-08,4.809826795950683e-07,9.26110579288485e-07,4.248628308542837e-07
Steroidobacter,0.014833340069019096,0.7342898372733943,0.24926909774715603,0.0014705574655988728,7.81560400735677e-06,5.01822656293483e-06,4.824996067684113e-06,4.072522141707729e-05,7.75904180517998e-05
Dietzia,3.1427712553325217e-06,3.19633473281298e-06,1.5942643825292972e-05,0.9999776854767176,3.815203781961898e-09,7.65097954265575e-09,5.95759794516413e-09,1.2221468686455058e-08,2.965434967708372e-09
Smithella,6.796121191432954e-08,5.047304351669471e-07,1.2538566017221351e-05,0.9999591948030471,1.2513617683388274e-05,2.3498500135208427e-06,1.3957588473821564e-06,1.0216799472909288e-06,1.0408277315939116e-05
Lachnospiraceae AC2044 group,1.2449181819868108e-07,0.023228995217636845,0.11602164775948606,0.8607477377513246,4.4223253445888147e-07,3.833905342274595e-07,5.043171130395776e-07,1.1896156597012939e-07,4.493597196133727e-08
Caldicoprobacter,7.780364299024871e-07,1.4515338901144199e-05,0.08354250202795267,0.9163724490999563,6.610111716567274e-05,1.5965557211549296e-06,4.879247932936234e-07,1.4146130538888048e-06,1.516731479691219e-07
Tumebacillus,3.737767916664048e-05,0.0002428243437033737,0.08795413229799598,0.9111601409626781,7.960624986224202e-05,0.00014918970239605488,0.00024552254363085086,7.7568830428357e-05,5.0546965965763595e-05
Aquabacterium,5.644769111237559e-06,0.016200724443557742,0.046567629177474215,0.937114268909684,7.102966825858074e-06,4.9547471613234705e-06,7.446771728713197e-06,7.302825703573107e-05,1.879280920690923e-05
Cellvibrio,1.3745260825667203e-05,0.09079684572048748,0.8655002496810039,0.043680282479211484,3.5965541263998654e-06,1.2902471981120329e-06,7.212641488272166e-07,1.792601442015094e-06,1.0991832132177467e-06
Sphingopyxis,2.9723748465423215e-06,9.3038137348837e-06,0.00011083696283690246,0.9998337334084157,2.934301652588341e-05,3.038311631096644e-06,2.096616252265459e-06,5.989599027558473e-06,2.479123533877207e-06
Synechococcus CC9902,3.964908329005514e-06,1.885307364812954e-05,0.9200099327924515,0.07989959451181655,1.68345475537697e-05,1.832969816087222e-05,2.1164357002621973e-05,7.075351154698301e-06,3.628448951618193e-06
Pedomicrobium,9.047085977059285e-08,5.041301770172905e-07,0.030876287504818314,0.9691157566850187,1.177684119900803e-07,1.8697813542295834e-07,3.237335384410453e-07,6.3777249474892995e-06,3.464525477100074e-07
GCA-900066575,5.668017816047566e-08,2.8247535622800086e-05,0.10682847123575338,0.8931402041645423,1.993036054106326e-06,5.208079273334903e-07,3.2344077424660347e-07,1.7686661517916496e-07,6.042450122005784e-09
Maritimimonas,5.750455256296106e-07,3.0500165033582634e-06,0.000122777633542791,0.9998476457091992,2.2035609226201555e-06,7.930029235794398e-07,2.044008194726915e-06,1.6665533134401013e-05,4.1859072855213616e-06
Lachnospiraceae FCS020 group,1.1854372449778183e-08,3.362164247904887e-07,0.12132078310963706,0.8786752681093423,3.0051620123028735e-06,1.0250405166533738e-07,4.287976654303871e-07,1.7756597561799782e-08,4.638810339156092e-08
Curtobacterium,2.878603560110986e-07,4.3271924971689947e-07,3.490383081387882e-05,0.999957882809127,4.113285598378414e-07,9.490097306740539e-07,1.6902208208043648e-06,1.635745059440363e-06,1.7951691592600982e-06
Thermomonas,0.03992128090805394,0.943598786812808,0.0026817820724355022,0.01377845061684717,6.843780758093936e-06,2.507130035398781e-06,1.846075759657497e-06,5.095674314856399e-06,2.14335877415283e-06
Proteus,6.456917554046216e-05,0.9220282106570986,0.031194382254312772,0.04670735872277055,7.684167302290496e-07,1.1013279980797355e-06,8.699159977427825e-07,1.6324981442243577e-06,5.886336661217006e-07
Dongia,1.994895061663895e-06,2.619893824501407e-05,0.0002215190476442567,0.999687467420847,4.854628469581375e-06,8.824214501870393e-06,2.8972600838591455e-05,1.9237816530355807e-05,8.421570581391002e-07
Prevotellaceae NK3B31 group,8.026564758810121e-09,6.887595039349803e-08,1.648705584753596e-05,0.9999539343655799,5.25336573048987e-08,5.767813363396326e-08,2.3305781080516597e-06,2.6493029415757582e-05,5.670022816363142e-07
Dokdonella,0.00034523537271675085,0.7773795253237544,0.14999550725979668,0.06355279552657808,0.003956710087908581,0.0023249199358344463,0.00038028819535010616,0.0005389764799272156,0.0014908158892699155
Methanosphaera,9.691169073204203e-05,0.008289989289217552,0.13100382939245006,0.7094073890314989,0.15116900389608415,2.3422982082267848e-05,7.679145893369863e-06,1.1098338884473785e-06,1.2588963242581382e-07
Enterorhabdus,6.80200792025023e-07,9.581650818300495e-06,0.24909702055274133,0.750857293014281,3.8924364649499495e-06,8.858697417194381e-06,3.6143722439528713e-06,1.8962416644292505e-05,7.378358323975108e-08
Anaeromyxobacter,4.2612706045392795e-06,0.0006780043216404257,0.0009442841109370402,0.9982804626386615,1.5693461940151733e-05,1.4653124998335384e-05,1.4888080623229569e-05,3.514194803817948e-05,1.2269931783661775e-05
Sutterella,1.476666801026066e-05,3.8725872636659404e-05,0.14215885534236783,0.8577762077999033,1.5647126626712823e-06,2.4576325477124377e-06,1.1137639907575584e-06,5.588501323749296e-06,4.091258562929381e-07
Aerococcus,2.8751277471050887e-08,1.6570299463176928e-06,2.5408672492662144e-05,0.9999722370244128,1.4015756250110962e-07,4.321408438819443e-08,8.50436995299759e-08,3.053544514039658e-07,8.842833746726859e-08
Mogibacterium,3.9881672263498544e-07,6.008565742949734e-05,0.026313664217699134,0.9736182707105808,8.765193454769502e-07,1.1755796427061988e-06,9.186390823980318e-07,2.9116515696584343e-06,1.6628350454495284e-06
Dysgonomonas,2.2970101193085925e-06,1.604252675016858e-06,2.5973404275191476e-05,0.9999566876284727,1.3812755706313607e-07,1.0347635605809447e-07,7.33443640845422e-07,6.377858664951796e-06,6.0693430491196504e-06
Anaerolinea,2.3525900687962148e-08,8.44219747547527e-06,0.28224200782324155,0.7177475399388001,1.5392392631353733e-06,1.408857895181092e-07,6.711414296507629e-08,2.1156878824297146e-07,2.5363689424821584e-08
Pseudolabrys,2.7679448221876824e-05,0.0012877015348047654,0.034015076382898475,0.9646338218225206,6.673848360005016e-06,4.80112324063905e-06,1.1207708726066296e-05,9.006344232835992e-06,3.053748507575284e-06
[Eubacterium] nodatum group,1.3847761838651037e-06,4.693534500775007e-06,6.095004160232523e-05,0.9998032540305343,3.065547033759046e-05,1.862427637787995e-05,6.6308915397338e-05,1.2951995255263601e-05,1.138369831682215e-06
Spiroplasma,1.115640795472394e-06,0.04751004857827533,0.23518467270726257,0.7157531468004373,0.00042426426180232346,2.9221601623222493e-06,0.0011102665782043285,4.52579257143063e-06,8.97117807355885e-06
Lachnospira,1.1369735612733167e-08,8.216966612363403e-07,7.95141884798614e-05,0.9999185911289769,4.94190400149272e-07,2.6496171969077616e-08,1.9513896007047467e-07,3.408950970425424e-07,4.7470576723455865e-09
Solibacillus,3.274361130146132e-05,0.00027678670782582286,0.00019886933386706836,0.9994695608063877,9.580688243402853e-06,2.563388139392892e-06,2.647203036349865e-06,5.245321472985494e-06,1.95675377618975e-06
Oceanobacillus,7.40783006473544e-06,0.0006373416064504692,5.385453680002492e-05,0.9992974001307404,1.1358518940765074e-06,3.3552915169767296e-07,2.866311226200115e-07,4.221202478110523e-07,1.7932418908151489e-06
Subgroup 23,1.0169988092432998e-06,7.988641922701084e-06,0.00027582102948887633,0.999273892035607,0.00011133502947361725,3.7506135576431575e-05,4.625383918367546e-05,7.214797123523071e-05,0.0001739222934330555
Amycolatopsis,9.66243136545567e-08,5.664939631740345e-07,0.0004101478526022241,0.9995862750171655,1.9184490051712096e-07,2.869567066234217e-07,1.8347431014450118e-07,1.1110698155124762e-06,1.1333015881917209e-06
Kosakonia,0.032697651521413074,0.8244632482173191,0.10939625384339881,0.03343311954605822,1.3943761664999575e-06,1.5967882487018867e-06,2.750166454274084e-06,2.468776928825557e-06,1.364735130004163e-06
Hungatella,5.355632956229164e-08,2.168352687160275e-07,0.13701297989263628,0.862986687221872,4.6026504724844765e-08,4.684382134639088e-09,5.2746842317724676e-09,6.1847113447360305e-09,1.7001317732857393e-10
Oribacterium,1.0404888471632487e-07,4.769956395115969e-07,0.03273250714221863,0.9672662839757776,5.279157621461502e-07,3.001537357307587e-08,2.3141695578877012e-08,4.231281651070266e-08,4.178619282731989e-09
Cetobacterium,7.327602180692137e-08,1.3831352611712451e-06,0.03866078057098471,0.9609177725189745,0.0004159833641891577,9.524145345244898e-07,8.192013311423952e-07,8.138163678696307e-07,1.4205719060819102e-06
Candidatus Endomicrobium,1.005670136776268e-06,1.6455732153655312e-06,0.22552755927328602,0.7744015331404969,6.7397805329522365e-06,2.544463860471194e-06,7.378264822021789e-06,2.519497316582975e-06,4.9006486341704943e-05
Picea glauca (white spruce),2.6377743850264318e-05,0.003159875597703886,0.06417627206900668,0.7155392481382283,0.21664559565529828,9.501135872352417e-05,0.0001192167475245849,6.794344951402153e-05,0.00016970523909005917
Blastocatella,2.106904532825162e-06,9.45967132846798e-07,1.406221139969811e-05,0.9999379905531931,6.519397623538732e-07,1.7290065263899736e-06,3.451630321178946e-07,1.2471183562797088e-05,2.9624237223064908e-05
SWB02,4.103486801389505e-06,1.0352903897880617e-05,1.8828304329282132e-05,0.9999652840192822,1.585531380863118e-07,2.902137387171312e-07,4.622712918585838e-07,3.8889945448118526e-07,1.2089258745569185e-07
Turicibacter,8.539298363151905e-08,1.84058449807777e-06,0.2985235100439479,0.7014718000126361,3.314817374928696e-07,1.5744243295703134e-07,2.0852040033308216e-06,1.844796119898629e-07,4.65745420404206e-09
[Clostridium] innocuum group,1.933282558914858e-08,3.9938354877886837e-07,0.004887668326680691,0.9951065685092281,3.2714419880195173e-06,5.040078509426976e-07,8.539592750745435e-08,2.6255223490900954e-07,1.219437379411004e-06
Conexibacter,6.011470703753616e-07,4.502100332961619e-06,0.030583114630692274,0.969387052635872,2.4127431153887238e-06,4.537798297118259e-06,3.0501669585865007e-06,1.2911092354442701e-05,1.754144025312067e-06
Candidatus Saccharimonas,1.2710199200313445e-06,1.2519218151816634e-06,0.0013207486649287358,0.9986711238940678,8.080304756698567e-07,7.405079087403988e-07,7.004524041719587e-08,3.897637630532091e-06,8.050511326734833e-08
Zoogloea,9.047406050289953e-05,0.00047029032377794244,0.07789564335026951,0.921441603495629,2.8088707281288227e-05,9.350619044561799e-06,9.79965223708083e-06,4.974471548153742e-05,3.4358372773523172e-06
