Species Name,Taxonomy ID,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Pectobacterium atrosepticum,29471,,,,,,0.975,0.965,0.9624999999999999,0.9375,0.9125000000000001,0.875,0.8674999999999999,0.8525,0.7749999999999999,0.7575,0.875,0.8516666666666667,0.79,0.8283333333333333,0.6716666666666665,0.6616666666666666
Pectobacterium carotovorum,554,,,,,,,,,,,0.22055555555555553,0.2172222222222222,0.2061111111111111,0.4404166666666666,0.4029166666666667,0.3283333333333333,0.3120833333333333,0.26083333333333336,0.7012499999999999,0.6841666666666667,0.6804166666666667
Pectobacterium parmentieri,1905730,,,,,,,,,,,0.8270833333333334,0.8195833333333333,0.806875,0.8656666666666666,0.858,0.7775000000000001,0.7550000000000001,0.8879999999999999,0.834,0.9488333333333333,0.9538333333333332
Pediococcus acidilactici,1254,,,,,,,,,,,,,,,,,,0.8085000000000001,0.8775000000000001,0.9015000000000001,0.9344999999999999
Pediococcus claussenii,187452,,,,,,,,,,,,,,0.875,0.865,0.84,0.79,0.9,0.8866666666666667,0.87,0.8666666666666667
Pediococcus damnosus,51663,,,,,,,,,,,,,,,,,,0.9311111111111111,0.9166666666666666,0.9144444444444444,0.9077777777777779
Pediococcus pentosaceus,1255,,,,,,,,0.8175,0.81,0.8,0.795,0.7899999999999999,0.7675,0.75,0.8275,0.825,0.7975,0.8624999999999999,0.852,0.8780000000000001,0.8780000000000001
Phaeobacter gallaeciensis,60890,,,,,,,,,,,,,,,0.58875,0.5575,0.53625,0.429,0.783,0.62,0.62
Phaeobacter inhibens,221822,,,,,,,,,,,,,,0.8145333333333333,0.7837333333333334,0.7507333333333333,0.7147333333333332,0.6615333333333333,0.6234,0.9695333333333334,0.9692000000000001
Phaeobacter piscinae,1580596,,,,,,,,,,,,,,,,,,,0.44125,0.6087499999999999,0.6087499999999999
Photobacterium damselae,38293,,,,,,,,,,,,,,,,,,,0.89,0.9,0.785
Photorhabdus laumondii,2218628,,,,,1.0,0.98,0.98,0.98,0.97,0.94,0.92,0.92,0.92,0.91,0.9,0.91,0.9,0.85,0.83,0.8733333333333333,0.8733333333333333
Piscirickettsia salmonis,1238,,,,,,,,,,,,,,,,,0.933547619047619,0.9510952380952382,0.9976904761904762,0.9953333333333333,0.9953333333333333
Plesiomonas shigelloides,703,,,,,,,,,,,,,,,,,,0.44,0.42,0.46,0.455
Pluralibacter gergoviae,61647,,,,,,,,,,,,,,,,0.42,0.33,0.28,0.28,0.235,0.23
Polynucleobacter asymbioticus,576611,,,,,,,,,0.7866666666666666,0.7666666666666666,0.7633333333333333,0.7566666666666667,0.7566666666666667,0.75,0.75,0.7433333333333333,0.7333333333333333,0.9299999999999999,0.9025,0.9025,0.9025
Polynucleobacter necessarius,576610,,,,,,,,,,0.05,0.045,0.045,0.04,0.0375,0.0325,0.03,0.025,0.015,0.11624999999999999,0.10625,0.10625
Porphyromonas gingivalis,837,,,,,0.918625,0.9151875,0.9148749999999999,0.9137500000000001,0.9104375,0.9476249999999999,0.9476249999999999,0.9431875,0.9402000000000001,0.9388,0.9379,0.9341000000000002,0.94865,0.9480000000000001,0.9721499999999998,0.9775500000000001,0.9775500000000001
Pragia fontium,82985,,,,,,,,,,,,,,,,,0.74,0.69,0.69,0.6950000000000001,0.69
Prevotella denticola,28129,,,,,,,,,,,,,0.84,0.81,0.8,0.78,0.75,0.73,0.69,0.66,0.66
Prevotella intermedia,28131,,,,,,,,,,,,,,0.7766666666666666,0.7704166666666667,0.7525,0.8483333333333333,0.8397333333333334,0.9593333333333334,0.9586666666666666,0.9586666666666666
Prevotella melaninogenica,28132,,,,,,,,,,,,0.76,0.74,0.715,0.7,0.675,0.635,0.62,0.44499999999999995,0.7225,0.7150000000000001
Prochlorococcus marinus,1219,,,,,0.20916666666666667,0.12083333333333333,0.24520833333333333,0.21000000000000002,0.5610416666666667,0.39416666666666667,0.3497916666666666,0.3283333333333333,0.29208333333333336,0.27395833333333336,0.2677083333333334,0.22583333333333336,0.18729166666666666,0.158125,0.14958333333333335,0.13,0.12937500000000002
Propionibacterium freudenreichii,1744,,,,,,,,,,,,0.7393749999999999,0.7,0.6641666666666666,0.5735416666666666,0.4872916666666667,0.7160416666666667,0.8185416666666666,0.9663666666666666,0.9638000000000002,0.9631333333333334
Proteus mirabilis,584,,,,,,,,,,0.8540740740740741,0.8402777777777778,0.8327777777777778,0.8218518518518518,0.8091666666666667,0.8270138888888889,0.8139583333333333,0.8713888888888889,0.8895138888888889,0.9370833333333334,0.9540972222222223,0.9534027777777778
Proteus vulgaris,585,,,,,,,,,,,,,,,,,,,0.06,0.095,0.095
Providencia alcalifaciens,126385,,,,,,,,,,,,,,,,,,,0.78,0.755,0.755
Providencia rettgeri,587,,,,,,,,,,,,,,,,,,0.07,0.04,0.0475,0.0525
Providencia rustigianii,158850,,,,,,,,,,,,,,,,,,,,0.62,0.62
Providencia stuartii,588,,,,,,,,,,,,,,0.85,0.8466666666666667,0.87875,0.85375,0.88875,0.885,0.9325,0.9325
Pseudoalteromonas agarivorans,176102,,,,,,,,,,,,,,,,,,,0.71,0.29500000000000004,0.29500000000000004
Pseudoalteromonas atlantica,288,,,,,,,,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pseudoalteromonas issachenkonii,152297,,,,,,,,,,,,,,,,,0.63,0.62,0.485,0.46499999999999997,0.46499999999999997
Pseudoalteromonas luteoviolacea,43657,,,,,,,,,,,,,,,,,,0.96,0.9575,0.9525,0.9525
Pseudoalteromonas piscicida,43662,,,,,,,,,,,,,,,,,,,0.86,0.8775,0.875
Pseudoalteromonas spongiae,298657,,,,,,,,,,,,,,,,,,,0.625,0.62,0.615
Pseudoalteromonas tunicata,314281,,,,,,,,,,,,,,,,,,,0.83,0.845,0.8400000000000001
Pseudomonas aeruginosa,287,,,,,,,,0.9200572801182557,0.8346949213388237,0.9251092809629394,0.9237297011931158,0.9174711012564671,0.9458134515890613,0.9465315172632247,0.957004835814592,0.959446225319396,0.9694415795586527,0.9752132615352128,0.9789302080033788,0.9826714391299756,0.9825941083306937
Pseudomonas amygdali,47877,,,,,,,,,,,,,,,,,,,0.16,0.005,0.005
Pseudomonas azotoformans,47878,,,,,,,,,,,,,,,,,,0.01,0.005,0.005,0.005
Pseudomonas brassicacearum,930166,,,,,,,,,,,,,0.315,0.3,0.275,0.14500000000000002,0.295,0.3625,0.35750000000000004,0.27249999999999996,0.27249999999999996
Pseudomonas cerasi,1583341,,,,,,,,,,,,,,,,,,0.24,0.21,0.09,0.09
Pseudomonas chlororaphis,587753,,,,,,,,,,,,,,,,0.40818614718614715,0.44411183261183257,0.5829891774891774,0.6573131313131314,0.9415959595959595,0.9418181818181818
Pseudomonas entomophila,312306,,,,,,,,0.255,0.21,0.075,0.07,0.065,0.045,0.035,0.035,0.03,0.03,0.01,0.005,0.0075,0.0075
Pseudomonas fluorescens,294,,,,,,,,,,,0.2616964285714286,0.24062499999999998,0.32517857142857143,0.26955357142857145,0.2020476190476191,0.20438095238095239,0.3908571428571429,0.4765,0.4338809523809524,0.4685952380952381,0.4628333333333334
Pseudomonas fragi,296,,,,,,,,,,,,,,,,,,0.0,0.01,0.01,0.01
Pseudomonas frederiksbergensis,104087,,,,,,,,,,,,,,,,,,0.0,0.006666666666666667,0.0033333333333333335,0.0033333333333333335
Pseudomonas fulva,47880,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.05666666666666667,0.11666666666666665,0.11333333333333333
Pseudomonas koreensis,198620,,,,,,,,,,,,,,,,,,0.01,0.01,0.016666666666666666,0.016666666666666666
Pseudomonas mendocina,300,,,,,,,,,0.2425,0.185,0.1825,0.1825,0.355,0.31500000000000006,0.24900000000000003,0.18400000000000002,0.318,0.27,0.328,0.4149999999999999,0.4149999999999999
Pseudomonas monteilii,76759,,,,,,,,,,,,,,,0.0475,0.035,0.035,0.03125,0.03,0.03375,0.03375
Pseudomonas mosselii,78327,,,,,,,,,,,,,,,,,,,0.065,0.06,0.06
Pseudomonas orientalis,76758,,,,,,,,,,,,,,,,,,,,0.385,0.385
Pseudomonas parafulva,157782,,,,,,,,,,,,,,,,0.34,0.25,0.19,0.19,0.10250000000000001,0.10250000000000001
Pseudomonas plecoglossicida,70775,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
Pseudomonas protegens,380021,,,,,,,0.9499999999999998,0.9066666666666666,0.8933333333333332,0.8633333333333334,0.8433333333333334,0.8266666666666667,0.7066666666666667,0.6333333333333333,0.8066666666666666,0.6641666666666667,0.5475,0.4291666666666667,0.5325,0.61,0.6024999999999999
Pseudomonas pseudoalcaligenes,330,,,,,,,,,,,,,,,,0.46499999999999997,0.42000000000000004,0.31999999999999995,0.26,0.18,0.18
Pseudomonas putida,303,,,,,,,,,0.3155625,0.4602166666666667,0.44775,0.6123833333333334,0.6508499999999999,0.7461499999999999,0.7588833333333334,0.7702333333333333,0.73255,0.8049666666666667,0.8264833333333332,0.81525,0.8156166666666665
Pseudomonas sp. URMO17WK12:I11,1283291,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
Pseudomonas stutzeri,316,,,,,,,,,0.2981666666666667,0.26833333333333337,0.261,0.24783333333333332,0.3551666666666667,0.5425416666666667,0.4674166666666666,0.4676666666666666,0.4359166666666666,0.40249999999999997,0.3807916666666667,0.5952916666666667,0.5904166666666666
Pseudomonas synxantha,47883,,,,,,,,,,,,,,,,,,,,0.44875,0.4475
Pseudomonas syringae,317,,,,,,,0.34704166666666664,0.32499999999999996,0.3099166666666667,0.28912499999999997,0.2835416666666667,0.2773333333333333,0.2642916666666667,0.24862499999999998,0.224625,0.20866666666666664,0.4676333333333333,0.7892333333333333,0.8070111111111112,0.9069444444444444,0.9082111111111111
Pseudomonas syringae group genomosp. 3,251701,,,,,0.94,0.94,0.91,0.89,0.87,0.84,0.84,0.81,0.79,0.77,0.68,0.54,0.42,0.15,0.11,0.0475,0.0425
Pseudomonas taetrolens,47884,,,,,,,,,,,,,,,,,,,,0.47,0.47
Pseudopropionibacterium propionicum,1750,,,,,,,,,,,,,,0.7250000000000001,0.625,0.55,0.5,0.465,0.425,0.65,0.6466666666666666
Pseudoxanthomonas suwonensis,314722,,,,,,,,,,,,,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychrobacter cryohalolentis,330922,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.99,0.98,0.94,0.93,0.89,0.89,0.88,0.875
Rahnella aquatilis,34038,,,,,,,,,,,,,,0.14666666666666667,0.13333333333333333,0.12666666666666668,0.12666666666666668,0.12333333333333334,0.10333333333333333,0.885,0.885
Ralstonia mannitolilytica,105219,,,,,,,,,,,,,,,,,0.1,0.07500000000000001,0.02,0.015,0.015
Ralstonia pickettii,329,,,,,,,,,,0.41,0.33999999999999997,0.3175,0.2575,0.2475,0.22,0.19,0.14,0.1125,0.11250000000000002,0.11000000000000001,0.10500000000000001
Ralstonia pseudosolanacearum,1310165,,,,,,,,,,,,,,,,,,,0.005,0.005,0.005
Ralstonia solanacearum,305,,,,,0.828434829059829,0.7928445512820513,0.7407932692307693,0.6254620726495727,0.5588034188034188,0.4905902777777778,0.48007478632478634,0.6084264346764346,0.7093510378510379,0.6796755189255189,0.6036639194139195,0.4727054334554334,0.49403052503052497,0.9063855311355311,0.9252719780219779,0.9736040903540903,0.9745515873015872
Ramlibacter tataouinensis,94132,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raoultella ornithinolytica,54291,,,,,,,,,,,,,,,0.595,0.46499999999999997,0.525,0.6041666666666666,0.6566666666666666,0.7333333333333334,0.7341666666666667
Raoultella planticola,575,,,,,,,,,,,,,,,,,,,,0.0,0.0
Rathayibacter toxicus,145458,,,,,,,,,,,,,,,,,0.8049999999999999,0.775,0.74,0.6950000000000001,0.6799999999999999
Renibacterium salmoninarum,1646,,,,,,,,,0.995,0.99,0.99,0.99,0.99,0.99,0.98,0.965,0.96,0.935,0.925,0.9700000000000001,0.9700000000000001
Rhizobacter gummiphilus,946333,,,,,,,,,,,,,,,,,,,0.185,0.15000000000000002,0.15000000000000002
Rhizobium etli,29449,,,,,,,,0.38499999999999995,0.37000000000000005,0.31875,0.28874999999999995,0.28125,0.27,0.26125,0.45875,0.35624999999999996,0.3975,0.2125,0.2675,0.2525,0.2525
Rhizobium leguminosarum,384,,,,,,,,0.4725,0.43,0.5575,0.5865,0.5745,0.5605,0.5455,0.4875,0.571,0.524,0.52,0.6910000000000001,0.782,0.782
Rhizobium phaseoli,396,,,,,,,,,,,,,,,,,,0.9533333333333334,0.9401333333333334,0.9138,0.9138
Rhodobacter sphaeroides,1063,,,,,,,,,0.502,0.479,0.6773333333333333,0.6643333333333333,0.6413333333333333,0.6046666666666667,0.5166666666666667,0.41166666666666674,0.362,0.5236666666666666,0.5773333333333334,0.6793333333333333,0.6686666666666667
Rhodococcus erythropolis,1833,,,,,,,,,,,0.8,0.79,0.77,0.75,0.735,0.6616666666666666,0.8333333333333334,0.8250000000000001,0.8166666666666668,0.7983333333333335,0.795
Rhodococcus hoagii,43767,,,,,,,,,,,,0.64,0.58,0.53,0.41,0.33,0.28,0.21,0.21,0.20500000000000002,0.2
Rhodococcus opacus,37919,,,,,,,,,,,0.21,0.19,0.18,0.17,0.12,0.12000000000000001,0.095,0.1975,0.18250000000000002,0.1525,0.1525
Rhodococcus pyridinivorans,103816,,,,,,,,,,,,,,,0.39,0.28,0.27,0.07,0.095,0.075,0.075
Rhodococcus ruber,1830,,,,,,,,,,,,,,,,,,,0.19,0.5683333333333334,0.5516666666666666
Rhodopseudomonas palustris,1076,,,,,0.5411111111111111,0.36999999999999994,0.3283333333333333,0.8091666666666666,0.6545833333333333,0.62375,0.5945833333333334,0.6962499999999999,0.6575,0.6058333333333333,0.4804166666666667,0.34500000000000003,0.3083333333333333,0.2475,0.23291666666666666,0.2825,0.28125
Rhodospirillum rubrum,1085,,,,,,,0.98,0.95,0.89,0.86,0.83,0.82,0.795,0.76,0.66,0.5449999999999999,0.48,0.405,0.375,0.33499999999999996,0.33499999999999996
Rhodothermus marinus,29549,,,,,,,,,,,0.51,0.49,0.475,0.455,0.38,0.33999999999999997,0.27,0.22,0.20500000000000002,0.16,0.155
Rhodovulum sulfidophilum,35806,,,,,,,,,,,,,,,,,0.235,0.5933333333333334,0.57,0.5066666666666667,0.49000000000000005
Rickettsia amblyommatis,33989,,,,,,,,,,,,,,0.08,0.08,0.08,0.057499999999999996,0.05,0.08,0.0775,0.0775
Rickettsia bellii,33990,,,,,,,,0.945,0.9275,0.8525,0.8125,0.7975,0.765,0.7175,0.7025,0.67,0.585,0.5175000000000001,0.6275,0.595,0.595
Rickettsia canadensis,788,,,,,,,,,0.92,0.85,0.83,0.81,0.77,0.4,0.375,0.36,0.3,0.275,0.245,0.21000000000000002,0.21000000000000002
Rickettsia japonica,35790,,,,,,,,,,,,,0.3983333333333333,0.03666666666666666,0.03666666666666666,0.034166666666666665,0.017499999999999998,0.016666666666666666,0.6665,0.6601666666666667,0.6601666666666667
Rickettsia prowazekii,782,,,,,0.99875,0.9866666666666667,0.9845833333333334,0.9766666666666666,0.9258333333333333,0.8474999999999999,0.8116666666666666,0.8936666666666666,0.8646666666666667,0.9813333333333333,0.998,0.998,0.9949999999999999,0.9933333333333334,0.9913333333333334,0.9816666666666667,0.9816666666666667
Rickettsia rickettsii,783,,,,,,,,,0.8041666666666667,0.765,0.5744444444444444,0.5683333333333332,0.5152777777777777,0.9877083333333333,0.9820833333333334,0.9795833333333333,0.9870833333333333,0.9775,0.964375,0.9564583333333333,0.9564583333333333
Rickettsia slovaca,35794,,,,,,,,,,,,,0.25,0.015,0.01,0.01,0.0,0.0,0.0,0.0,0.0
Rickettsia typhi,785,,,,,,0.98,0.975,0.97,0.9099999999999999,0.8300000000000001,0.78,0.62,0.5700000000000001,0.62,0.43166666666666664,0.43,0.37833333333333335,0.32666666666666666,0.31833333333333336,0.4166666666666667,0.4166666666666667
Riemerella anatipestifer,34085,,,,,,,,,,,,0.7337499999999999,0.875,0.7655,0.8858333333333333,0.8858333333333334,0.9189999999999999,0.9121666666666667,0.9151666666666666,0.9111666666666668,0.9295
Roseobacter denitrificans,2434,,,,,,,,0.99,0.99,0.98,0.97,0.97,0.93,0.93,0.92,0.88,0.86,0.85,0.85,0.785,0.775
Rothia dentocariosa,2047,,,,,,,,,,,,0.16,0.14,0.13,0.13,0.13,0.12,0.06,0.06,0.030000000000000002,0.030000000000000002
Rothia mucilaginosa,43675,,,,,,,,,,,,0.65,0.62,0.6,0.565,0.525,0.4525,0.4225,0.545,0.4975,0.485
Salinibacter ruber,146919,,,,,,,0.8455555555555555,0.8288888888888889,0.7944444444444444,0.7722222222222221,0.7655555555555557,0.825,0.8108333333333334,0.7908333333333334,0.7541666666666667,0.7041666666666666,0.6708333333333333,0.615,0.59,0.8908333333333334,0.89
Salmonella bongori,54736,,,,,,,,,,,,,0.3733333333333333,0.36666666666666664,0.395,0.4275,0.40750000000000003,0.40750000000000003,0.5225,0.5275000000000001,0.5275000000000001
Salmonella enterica,28901,,,,,0.9044316483600001,0.9150246808443114,0.9424541795072233,0.9286144741677231,0.9445663880996644,0.9632801824486503,0.9595035678791494,0.9557316218019707,0.9537325464890787,0.9526572133862491,0.9652556027837491,0.967275223488322,0.9680955961692966,0.9648489813993576,0.9712252541386261,0.9712301708817099,0.9717772138789924
Serratia fonticola,47917,,,,,,,,,,,,,,,,,0.345,0.4266666666666667,0.5666666666666668,0.5033333333333333,0.49666666666666665
Serratia liquefaciens,614,,,,,,,,,,,,,,,0.68,0.63,0.5425,0.495,0.385,0.48250000000000004,0.48000000000000004
Serratia marcescens,615,,,,,,,,,,,,,,,0.42742380952380954,0.5350142857142857,0.8059809523809524,0.7739904761904762,0.922304761904762,0.9531071428571428,0.9528214285714285
Serratia plymuthica,82996,,,,,,,,,,,,,0.0008333333333333334,0.0008333333333333334,0.7683333333333333,0.7236666666666667,0.6313333333333334,0.8433333333333334,0.787,0.807,0.8076666666666666
Serratia rubidaea,61652,,,,,,,,,,,,,,,,,,0.15333333333333332,0.13666666666666666,0.36,0.36
Shewanella algae,38313,,,,,,,,,,,,,,,,,,,,0.6599999999999999,0.655
Shewanella baltica,62322,,,,,,,,,0.9133333333333334,0.9246666666666667,0.922,0.9353333333333333,0.9526666666666668,0.9506666666666668,0.95,0.9493333333333334,0.9486666666666667,0.9480000000000001,0.9480000000000001,0.9446666666666668,0.9446666666666668
Shewanella putrefaciens,24,,,,,,,,,0.23,0.225,0.225,0.22,0.26499999999999996,0.26333333333333336,0.26333333333333336,0.26666666666666666,0.26499999999999996,0.26333333333333336,0.26,0.40499999999999997,0.40499999999999997
Shigella dysenteriae,622,,,,,,,,,0.09000000000000001,0.065,0.043333333333333335,0.03666666666666667,0.018333333333333333,0.018333333333333333,0.018333333333333333,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.03375,0.03375
Shimwellia blattae,563,,,,,,,,,,,,,,0.76,0.69,0.65,0.59,0.62,0.6,0.6375,0.64
Sinorhizobium americanum,194963,,,,,,,,,,,,,,,,,,0.345,0.28,0.21000000000000002,0.21000000000000002
Sinorhizobium fredii,380,,,,,,,,,,,0.21,0.20333333333333334,0.145,0.135,0.10666666666666667,0.09333333333333334,0.08666666666666667,0.056666666666666664,0.11124999999999999,0.33999999999999997,0.33749999999999997
Sinorhizobium meliloti,382,,,,,0.9241666666666667,0.9133333333333334,0.9049166666666668,0.8650833333333333,0.83325,0.7925000000000001,0.7849999999999999,0.7698333333333334,0.9454666666666667,0.953,0.9544,0.9489333333333333,0.9476666666666667,0.9427999999999999,0.9705999999999999,0.9696,0.9696
Slackia heliotrinireducens,84110,,,,,,,,,,,0.92,0.91,0.89,0.87,0.82,0.75,0.71,0.66,0.63,0.565,0.56
Sorangium cellulosum,56,,,,,,,,,0.455,0.3675,0.3275,0.31,0.295,0.2375,0.235,0.11875,0.09125,0.056249999999999994,0.0525,0.14125,0.29500000000000004
Sphingobium yanoikuyae,13690,,,,,,,,,,,,,,,,,,,0.1,0.115,0.115
Sphingomonas melonis,152682,,,,,,,,,,,,,,,,,,0.24,0.16999999999999998,0.145,0.145
Sphingomonas wittichii,160791,,,,,,,,,0.65,0.58,0.58,0.58,0.55,0.54,0.44,0.31,0.26,0.23,0.2,0.16999999999999998,0.155
Sphingopyxis macrogoltabida,33050,,,,,,,,,,,,,,,,,0.26333333333333336,0.4566666666666667,0.41,0.39666666666666667,0.39666666666666667
Spiroplasma eriocheiris,315358,,,,,,,,,,,,,,,,,0.6,0.55,0.53,0.485,0.485
Spiroplasma mirum,2144,,,,,,,,,,,,,,,,0.7749999999999999,0.5900000000000001,0.51,0.425,0.405,0.4
Spiroplasma turonicum,216946,,,,,,,,,,,,,,,,,0.27,0.21,0.2,0.165,0.165
Sporosarcina ureae,1571,,,,,,,,,,,,,,,,,,,0.25,0.24,0.24
Staphylococcus argenteus,985002,,,,,,,,,,,,,0.36333333333333334,0.31666666666666665,0.29,0.26,0.24,0.22,0.22666666666666668,0.35333333333333333,0.355
Staphylococcus aureus,1280,,,,,,0.9727034228299427,0.9760680519310367,0.9787395863168638,0.9811252959617768,0.978144421169587,0.9808726711783992,0.9875048134731548,0.9881893559477328,0.9889581864705768,0.990535326696161,0.9913577271641145,0.9924557528397895,0.9921603499075472,0.9926345243217242,0.9938149536206249,0.993322701086768
Staphylococcus capitis,29388,,,,,,,,,,,,,,,,,0.5800000000000001,0.525,0.7933333333333333,0.7533333333333333,0.7566666666666667
Staphylococcus caprae,29380,,,,,,,,,,,,,,,,,,,,0.75,0.7533333333333333
Staphylococcus carnosus,1281,,,,,,,,,,,0.87,0.85,0.8,0.77,0.76,0.71,0.63,0.52,0.505,0.41000000000000003,0.415
Staphylococcus cohnii,29382,,,,,,,,,,,,,,,,,,,,0.09,0.09
Staphylococcus condimenti,70255,,,,,,,,,,,,,,,,,,0.535,0.53,0.6325000000000001,0.63
Staphylococcus epidermidis,1282,,,,0.8795833333333334,0.8652083333333334,0.826875,0.8488333333333333,0.8378333333333334,0.8228333333333333,0.7986666666666666,0.779,0.7596666666666666,0.7458333333333333,0.7306666666666667,0.7188333333333333,0.8114999999999999,0.785,0.7911666666666667,0.8431666666666666,0.8743333333333334,0.8731666666666668
Staphylococcus haemolyticus,1283,,,,,,,0.8825000000000001,0.87,0.8400000000000001,0.8125,0.77,0.735,0.705,0.675,0.655,0.625,0.5475,0.5983333333333333,0.5916666666666667,0.8616666666666667,0.86
Staphylococcus hominis,1290,,,,,,,,,,,,,,,,,,,,0.37,0.37
Staphylococcus hyicus,1284,,,,,,,,,,,,,,,,,0.4,0.39,0.375,0.47000000000000003,0.47000000000000003
Staphylococcus lugdunensis,28035,,,,,,,,,,,,0.8404166666666666,0.8826666666666666,0.869,0.8583333333333334,0.834,0.8046666666666666,0.8653333333333334,0.9336666666666666,0.96,0.96
Staphylococcus muscae,1294,,,,,,,,,,,,,,,,,,,0.76,0.75,0.755
Staphylococcus nepalensis,214473,,,,,,,,,,,,,,,,,,,0.6566666666666667,0.7466666666666667,0.7466666666666667
Staphylococcus pasteuri,45972,,,,,,,,,,,,,,,0.05,0.02,0.02,0.02,0.01,0.005,0.005
Staphylococcus pseudintermedius,283734,,,,,,,,,,,,,0.9425,0.9299999999999999,0.9275,0.925,0.915,0.8605555555555556,0.8538888888888888,0.9122222222222222,0.9111111111111111
Staphylococcus saprophyticus,29385,,,,,,,0.9211111111111111,0.9133333333333334,0.888888888888889,0.8411111111111111,0.8144444444444444,0.7888888888888889,0.7744444444444444,0.7488888888888888,0.7399999999999999,0.6900000000000001,0.6188888888888889,0.5655555555555556,0.5511111111111111,0.8991666666666667,0.8991666666666667
Staphylococcus schleiferi,1295,,,,,,,,,,,,,,,,,0.8812500000000001,0.8700000000000001,0.8662500000000001,0.84875,0.87375
Staphylococcus sciuri,1296,,,,,,,,,,,,,,,,,,,,0.395,0.395
Staphylococcus simulans,1286,,,,,,,,,,,,,,,,,,,0.615,0.8753333333333333,0.8733333333333334
Staphylococcus warneri,1292,,,,,,,,,,,,,,,0.635,0.61,0.5449999999999999,0.52,0.5,0.79,0.7866666666666666
Staphylococcus xylosus,1288,,,,,,,,,,,,,,,,0.8583333333333334,0.8216666666666667,0.7766666666666667,0.8083333333333332,0.7683333333333332,0.7683333333333332
Stenotrophomonas acidaminiphila,128780,,,,,,,,,,,,,,,,,0.05,0.04,0.02,0.015,0.015
Stenotrophomonas maltophilia,40324,,,,,,,,,,0.46559999999999996,0.4592428571428571,0.4405857142857143,0.5787142857142857,0.6675857142857142,0.5789428571428571,0.4779857142857143,0.5617428571428572,0.4516857142857143,0.5816142857142858,0.8463285714285714,0.8438142857142857
Streptococcus agalactiae,1311,,,,0.8848390008684126,0.9014234654234656,0.8729022350198822,0.911844691256456,0.897804287216052,0.8922372137666255,0.8823643676584855,0.8761022898669959,0.8724013894602131,0.8643044928927281,0.8748909913615798,0.8909646693176103,0.9122083276200923,0.917722839252251,0.9348374240138945,0.9459582247817542,0.951224278988985,0.9483569632981398
Streptococcus anginosus,1328,,,,,,,,,,,,,,,0.64125,0.685,0.75,0.73,0.72375,0.70375,0.7025
Streptococcus constellatus,76860,,,,,,,,,,,,,,,0.55,0.505,0.48250000000000004,0.41,0.39,0.245,0.2425
Streptococcus cristatus,45634,,,,,,,,,,,,,,,0.63,0.61,0.5549999999999999,0.545,0.5,0.5866666666666667,0.59
Streptococcus dysgalactiae,1334,,,,,,,,,,,0.484375,0.48124999999999996,0.588125,0.6331666666666665,0.6166666666666667,0.58,0.5383333333333333,0.5201666666666667,0.5025000000000001,0.6198333333333333,0.6131666666666666
Streptococcus equi,1336,,,,,,,,,,0.8108333333333334,0.91,0.9083333333333333,0.879375,0.864375,0.859375,0.905,0.8925000000000001,0.888125,0.8775,0.925625,0.925
Streptococcus equinus,1335,,,,,,,,,,,,,,,,,,,,0.19000000000000003,0.19000000000000003
Streptococcus gallolyticus,315405,,,,,,,,,,,,0.73,0.7625000000000001,0.73125,0.725,0.71875,0.765,0.75375,0.775,0.77,0.77
Streptococcus gordonii,1302,,,,,,,,,0.765,0.7437499999999999,0.7112499999999999,0.69,0.6637500000000001,0.63875,0.60875,0.58125,0.6839999999999999,0.745,0.82,0.9019999999999999,0.9019999999999999
Streptococcus infantarius,102684,,,,,,,,,,,,,,0.47,0.07,0.07,0.14,0.11000000000000001,0.10500000000000001,0.01,0.01
Streptococcus iniae,1346,,,,,,,,,,,,,,,,,0.775,0.8160000000000001,0.9109999999999999,0.9269999999999999,0.925
Streptococcus intermedius,1338,,,,,,,,,,,,,,0.7575000000000001,0.772,0.75,0.7190000000000001,0.774,0.7690000000000001,0.861,0.8560000000000001
Streptococcus lutetiensis,150055,,,,,,,,,,,,,,,0.6599999999999999,0.65,0.305,0.3,0.28500000000000003,0.5633333333333334,0.5633333333333334
Streptococcus milleri,33040,,,,,,,,,,,,,,,,,,,,0.0,0.0
Streptococcus mitis,28037,,,,,,,,,,,,0.055,0.05,0.05,0.05,0.045000000000000005,0.03666666666666667,0.07333333333333335,0.06,0.04,0.04
Streptococcus mutans,1309,,,,,,,,,,,0.72125,0.70125,0.794,0.8453333333333333,0.841,0.836,0.8453333333333333,0.8530000000000001,0.8510000000000002,0.8603333333333334,0.8603333333333334
Streptococcus oralis,1303,,,,,,,,,,,,,0.2733333333333334,0.25333333333333335,0.25,0.22666666666666666,0.18000000000000002,0.15333333333333332,0.4375,0.4575,0.45875
